Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"61558","1","2019-10-10 13:21:48","0","292","<nlp><named-entity-recognition><spacy>","1",""
"61561","1","2019-10-10 14:01:33","0","123","<keras><lstm><embeddings>","1",""
"61563","1","2019-10-10 14:36:01","0","58","<classification><data-mining><correlation><association-rules><pattern-recognition>","3",""
"61564","1","2019-10-10 14:42:19","1","38","<machine-learning><neural-network><classification><nlp>","1",""
"61565","1","2019-10-10 15:00:50","0","529","<dataframe>","1",""
"61567","1","2019-10-10 15:38:15","0","59","<pca><descriptive-statistics>","3",""
"61569","1","2019-10-10 16:57:56","0","195","<scikit-learn><normalization>","1",""
"61576","1","2019-10-10 19:21:02","1","121","<python><neural-network><ensemble-modeling><activation-function>","1",""
"61577","1","2019-10-10 20:03:05","0","35","<machine-learning>","1",""
"61579","1","2019-10-10 20:51:41","1","13","<gan><generative-models><mnist>","1",""
"61581","1","2019-10-10 23:16:44","2","171","<machine-learning><nlp><sampling>","0",""
"61584","1","2019-10-11 02:34:35","1","48","<time-series><regression>","2","1"
"61587","1","2019-10-11 07:57:03","2","1271","<deep-learning><tensorflow><object-detection><object-recognition>","1","1"
"61590","1","2019-10-11 08:50:54","2","31","<machine-learning><predictive-modeling><statistics>","0","1"
"68357","1","2020-02-19 18:28:28","1","56","<random-forest><weka>","1",""
"68359","1","2020-02-19 18:46:32","0","29","<linear-regression>","1",""
"68362","1","2020-02-19 19:29:20","0","52","<machine-learning><python><neural-network><deep-learning><numpy>","1",""
"68366","1","2020-02-19 20:41:55","0","21","<deep-learning><transfer-learning>","0",""
"68367","1","2020-02-19 21:59:56","2","26","<deep-learning><computer-vision><3d-reconstruction>","1",""
"68370","1","2020-02-19 22:33:23","0","42","<machine-learning><python><machine-learning-model><data-science-model>","0",""
"68373","1","2020-02-19 23:06:57","4","451","<nlp><bert>","1",""
"68374","1","2020-02-19 23:34:04","0","31","<machine-learning><discriminant-analysis>","0",""
"68378","1","2020-02-20 01:39:02","0","35","<deep-learning>","1",""
"68379","1","2020-02-20 02:18:58","2","57","<machine-learning><data-mining><sequential-pattern-mining>","1",""
"68382","1","2020-02-20 03:47:49","0","21","<python><tensorflow>","2",""
"68385","1","2020-02-20 04:59:30","0","31","<powerbi>","1",""
"68387","1","2020-02-20 06:41:45","2","22","<feature-selection><correlation>","0",""
"68388","1","2020-02-20 06:54:00","2","201","<keras><convnet><vgg16><finetuning><siamese-networks>","1",""
"68391","1","2020-02-20 07:50:37","0","25","<tensorflow><computer-vision><object-detection><object-recognition><library>","0",""
"68393","1","2020-02-20 08:36:10","1","48","<machine-learning><preprocessing><data-science-model><forecasting>","1",""
"68394","1","2020-02-20 08:45:59","0","18","<machine-learning><classification><statistics><multiclass-classification>","0",""
"68395","1","2020-02-20 09:07:12","1","146","<machine-learning><r><linear-regression><correlation>","2",""
"68400","1","2020-02-20 10:28:14","-1","40","<machine-learning><pca>","1",""
"68402","1","2020-02-20 11:28:05","3","150","<nlp><data-mining><bigdata><similarity>","1",""
"68405","1","2020-02-20 12:28:36","1","53","<indexing>","0",""
"68406","1","2020-02-20 12:52:58","0","23","<scoring>","1",""
"68407","1","2020-02-20 13:06:52","1","31","<nlp><data-mining><text-mining><text><corpus>","1",""
"68409","1","2020-02-20 13:22:50","0","28","<classification><clustering><unsupervised-learning>","1",""
"68411","1","2020-02-20 14:02:58","-1","26","<python><neural-network><classification><scikit-learn><data-mining>","1",""
"68422","1","2020-02-20 19:09:09","0","13","<image-classification><machine-learning-model><image-recognition><geospatial>","1",""
"68428","1","2020-02-20 20:55:49","2","43","<python><scikit-learn><unsupervised-learning><anomaly-detection>","1",""
"68430","1","2020-02-20 23:31:44","0","33","<deep-learning><dataset><object-detection><yolo>","0",""
"68434","1","2020-02-21 04:39:12","0","21","<deep-learning><keras><cnn><word-embeddings>","0",""
"68435","1","2020-02-21 04:51:53","1","39","<machine-learning><neural-network><deep-learning><cross-validation>","1",""
"68437","1","2020-02-21 05:32:59","-1","26","<machine-learning><r><linear-regression>","1",""
"50831","1","2019-04-24 07:42:04","0","21","<machine-learning><classification><keras><machine-learning-model><accuracy>","0",""
"50835","1","2019-04-24 08:58:28","0","40","<scikit-learn><clustering><clusters>","1",""
"50836","1","2019-04-24 09:04:45","3","942","<python><deep-learning><keras><preprocessing><recurrent-neural-net>","0",""
"50838","1","2019-04-24 09:10:38","-1","37","<classification><clustering><text-mining><natural-language-process><lda>","1",""
"50841","1","2019-04-24 09:49:27","0","29","<machine-learning><python><keras><tensorflow><pandas>","1",""
"50842","1","2019-04-24 10:03:47","0","145","<python><regression><evaluation><metric>","1",""
"50843","1","2019-04-24 10:55:38","2","71","<machine-learning><nlp><text-mining><natural-language-process><named-entity-recognition>","2",""
"50847","1","2019-04-24 11:41:22","2","169","<algorithms><k-nn>","1",""
"50849","1","2019-04-24 12:07:45","1","32","<machine-learning><text>","0","1"
"50852","1","2019-04-24 13:50:16","1","343","<feature-extraction><pca><dimensionality-reduction><predictor-importance>","1",""
"50854","1","2019-04-24 14:05:48","2","1605","<machine-learning><python><deep-learning><keras><machine-learning-model>","1",""
"50857","1","2019-04-24 14:18:16","1","47","<time-series><k-means><outlier><dbscan><anomaly>","0",""
"50859","1","2019-04-24 14:31:05","0","26","<deep-learning>","1",""
"50860","1","2019-04-24 14:38:47","0","117","<numpy><matrix>","0",""
"50863","1","2019-04-24 15:50:35","1","78","<neural-network><deep-learning><keras><prediction>","0",""
"50866","1","2019-04-24 16:41:04","2","65","<machine-learning><feature-extraction><feature-engineering>","2","0"
"50868","1","2019-04-24 17:03:19","1","141","<machine-learning><prediction>","1",""
"50870","1","2019-04-24 17:30:53","1","57","<machine-learning><data-mining><random-forest><machine-learning-model><self-study>","1","1"
"50873","1","2019-04-24 18:36:03","0","182","<autoencoder><matlab>","2",""
"50874","1","2019-04-24 18:40:40","1","42","<machine-learning><python><deep-learning><r><time-series>","1",""
"50876","1","2019-04-24 20:08:28","2","75","<machine-learning><feature-selection><logistic-regression><accuracy>","2","1"
"50887","1","2019-04-25 05:59:17","1","1311","<machine-learning><python><neural-network><keras>","1","1"
"50888","1","2019-04-25 06:15:05","0","38","<machine-learning><feature-extraction><data-science-model>","1",""
"50891","1","2019-04-25 07:19:51","0","29","<machine-learning><deep-learning><reinforcement-learning><computer-vision>","1",""
"50893","1","2019-04-25 07:52:28","3","199","<machine-learning><visualization><confusion-matrix>","1",""
"50899","1","2019-04-25 10:11:06","3","341","<class-imbalance><probability-calibration>","0","1"
"50902","1","2019-04-25 11:23:29","0","25","<neural-network><keras><time-series><recurrent-neural-net><sequence-to-sequence>","0","0"
"50904","1","2019-04-25 11:55:23","3","99","<machine-learning><data><data-analysis><encoding>","2",""
"50909","1","2019-04-25 13:21:07","0","160","<time-series><prediction><missing-data>","1",""
"50912","1","2019-04-25 13:48:22","0","50","<classification><cost-function>","1","1"
"50913","1","2019-04-25 14:02:20","0","100","<feature-engineering><machine-learning-model>","2",""
"50917","1","2019-04-25 14:53:17","1","113","<dataset><feature-selection><random-forest>","2",""
"50922","1","2019-04-25 15:30:56","0","48","<machine-learning><recommender-system>","1",""
"50925","1","2019-04-25 16:03:47","0","42","<machine-learning><predictive-modeling><features>","3",""
"50931","1","2019-04-25 18:08:28","0","19","<kernel>","0","1"
"50933","1","2019-04-25 18:23:04","-1","84","<clustering>","1",""
"50934","1","2019-04-25 18:38:32","1","137","<python><tensorflow>","2",""
"68439","1","2020-02-21 06:16:35","1","51","<machine-learning><python><neural-network><cnn><ai>","1",""
"68440","1","2020-02-21 06:22:04","0","32","<python><pandas><data-cleaning><numpy>","2","1"
"68441","1","2020-02-21 07:05:50","1","442","<python><regression><linear-regression>","2",""
"68450","1","2020-02-21 09:08:22","13","1323","<neural-network><object-recognition>","5","4"
"68455","1","2020-02-21 09:43:34","0","855","<neural-network><nlp><predictive-modeling>","0","1"
"68458","1","2020-02-21 10:22:50","1","22","<machine-learning><nlp><data-science-model><speech-to-text>","1",""
"68464","1","2020-02-21 12:28:32","0","16","<ensemble-modeling>","0",""
"68467","1","2020-02-21 13:48:17","1","56","<python><recommender-system><nosql><mongodb>","0",""
"68468","1","2020-02-21 14:14:20","1","30","<python><classification><keras><evaluation><confusion-matrix>","1",""
"68469","1","2020-02-21 14:16:00","0","15","<decision-trees><performance>","0",""
"68470","1","2020-02-21 14:18:41","3","30","<neural-network><deep-learning><cnn><lstm>","1",""
"68471","1","2020-02-21 14:27:37","3","90","<machine-learning><convolution><image-segmentation>","1","1"
"68472","1","2020-02-21 14:51:34","3","124","<python><c>","2","1"
"68475","1","2020-02-21 15:21:25","-2","29","<neural-network>","1",""
"68479","1","2020-02-21 16:18:47","1","26","<clustering><discriminant-analysis>","1","1"
"68481","1","2020-02-21 17:21:53","1","32","<machine-learning><xgboost>","0",""
"68484","1","2020-02-21 17:46:55","0","22","<keras><word-embeddings><embeddings><online-learning>","0",""
"68487","1","2020-02-21 18:48:32","0","69","<python><nlp><nltk>","1",""
"68488","1","2020-02-21 19:59:20","1","44","<data-analysis><ab-test><experiments>","1",""
"68493","1","2020-02-21 22:46:26","0","21","<machine-learning><feature-extraction>","0","1"
"68494","1","2020-02-22 00:05:10","2","27","<machine-learning><recurrent-neural-net>","0",""
"68496","1","2020-02-22 01:54:34","0","633","<machine-learning><deep-learning><bert><sequence-to-sequence><machine-translation>","1","1"
"68497","1","2020-02-22 05:17:03","0","30","<classification><multilabel-classification><metric>","1","1"
"68501","1","2020-02-22 06:42:42","2","24","<cross-validation><model-selection>","1",""
"68502","1","2020-02-22 08:16:54","0","33","<machine-learning><statistics><linear-regression>","3",""
"68510","1","2020-02-22 12:51:55","1","46","<machine-learning><deep-learning>","0",""
"68515","1","2020-02-22 14:52:09","1","8","<indexing>","0",""
"68516","1","2020-02-22 15:03:59","0","10","<python>","1",""
"68527","1","2020-02-22 19:52:00","1","37","<keras><tensorflow><transfer-learning>","0",""
"68530","1","2020-02-22 20:12:57","0","29","<classification><svm><class-imbalance><libsvm>","1",""
"68533","1","2020-02-22 21:51:04","0","92","<machine-learning><tensorflow><rnn><gru>","0",""
"68534","1","2020-02-22 22:33:51","1","32","<machine-learning><python><scikit-learn><online-learning>","0",""
"68535","1","2020-02-22 23:50:59","0","19","<machine-learning><neural-network><keras><tensorflow><image-classification>","0",""
"61595","1","2019-10-11 11:02:35","0","454","<scikit-learn><cross-validation>","0",""
"61598","1","2019-10-11 12:06:12","2","26","<deep-learning><object-detection>","0",""
"61602","1","2019-10-11 13:20:18","0","74","<python><pandas><feature-selection>","1",""
"61603","1","2019-10-11 13:25:38","5","1323","<keras><word2vec><word-embeddings><gensim><embeddings>","1",""
"61608","1","2019-10-11 14:55:41","0","80","<python><time-series><predictive-modeling><churn>","1",""
"61613","1","2019-10-11 18:23:26","1","83","<cnn><logistic-regression>","1",""
"61614","1","2019-10-11 18:33:15","0","31","<neural-network><classification><image-classification>","2",""
"61618","1","2019-10-11 20:21:42","1","746","<openai-gym>","1",""
"61620","1","2019-10-11 20:38:54","3","269","<machine-learning><cross-validation><hyperparameter><hyperparameter-tuning>","1","1"
"61623","1","2019-10-11 22:16:24","1","16","<machine-learning><neural-network>","0",""
"61628","1","2019-10-12 03:50:12","0","27","<neural-network><dataset>","1",""
"61632","1","2019-10-12 07:40:35","1","21","<python><neural-network><deep-learning><time-series><gan>","0",""
"61635","1","2019-10-12 09:30:36","0","43","<machine-learning><neural-network><deep-learning><data-science-model>","1",""
"61637","1","2019-10-12 13:29:25","1","67","<time-series><predictive-modeling>","1",""
"61639","1","2019-10-12 14:13:16","0","863","<regression><logistic-regression><k-nn><bayes-error>","2",""
"61641","1","2019-10-12 14:22:58","1","149","<lstm><pytorch>","0",""
"61643","1","2019-10-12 14:45:09","0","50","<deep-learning>","1",""
"61650","1","2019-10-12 19:18:53","0","88","<data-cleaning><preprocessing><missing-data><data-analysis><data-imputation>","0","1"
"61656","1","2019-10-13 01:46:53","1","79","<neural-network><cnn><pooling>","1",""
"61657","1","2019-10-13 03:12:07","0","1181","<machine-learning><classification><class-imbalance><sampling><imbalanced-learn>","2",""
"61662","1","2019-10-13 04:47:18","3","176","<machine-learning><nlp><natural-language-process>","1",""
"61666","1","2019-10-13 10:39:28","0","23","<image-classification><k-means>","1",""
"61667","1","2019-10-13 11:18:37","0","44","<logistic-regression><accuracy><k-nn><kaggle><mnist>","1",""
"61669","1","2019-10-13 12:50:08","1","3849","<python><data-mining><data-cleaning><preprocessing><data-science-model>","1","0"
"61671","1","2019-10-13 13:24:11","0","591","<pytorch>","1",""
"61680","1","2019-10-13 21:27:30","2","216","<python><neural-network><keras><autoencoder><dimensionality-reduction>","1",""
"61682","1","2019-10-13 21:47:05","1","41","<machine-learning><classification><pyspark>","1",""
"61683","1","2019-10-13 22:25:54","0","93","<python><scikit-learn>","1",""
"61684","1","2019-10-13 22:39:41","2","62","<multiclass-classification><distribution><variance><gaussian>","1",""
"61692","1","2019-10-14 06:24:06","2","641","<nlp><word-embeddings><natural-language-process>","1",""
"61696","1","2019-10-14 07:58:08","3","140","<r><multilabel-classification><confusion-matrix>","1","1"
"61697","1","2019-10-14 09:27:58","0","79","<tensorflow><cnn><transfer-learning><vgg16><neural-style-transfer>","1",""
"61703","1","2019-10-14 11:19:39","1","23","<neural-network><perceptron>","1",""
"78449","1","2020-07-28 20:16:08","0","26","<python><scikit-learn><convnet><multiclass-classification><confusion-matrix>","0",""
"78450","1","2020-07-28 20:16:46","0","62","<neural-network><gradient-descent><backpropagation>","2",""
"78451","1","2020-07-28 21:12:04","1","20","<machine-learning><clustering><unsupervised-learning>","1",""
"78453","1","2020-07-28 22:38:22","0","8","<bigdata><autoencoder>","0",""
"78458","1","2020-07-29 00:54:48","1","87","<data>","2",""
"78460","1","2020-07-29 02:22:37","0","11","<transformer><machine-translation><text-generation><bart><pretraining>","1",""
"78464","1","2020-07-29 05:21:55","1","21","<linear-regression><encoding><stata>","1",""
"78466","1","2020-07-29 05:52:16","0","24","<machine-learning><neural-network><normalization><activation-function>","0",""
